"id","start_station","start_station_area_id","start_warehouse_id","end_station","end_station_area_id","end_warehouse_id","mileage_m","time_consumer_minute","state","cdt","udt","remark"
181,东莞塘厦,441900,2,枣阳,420600,58,1331916,62805,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
182,东莞塘厦,441900,2,武威,620600,59,2603650,117470,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
183,东莞塘厦,441900,2,武昌南湖二分部,420100,60,1044021,46875,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
184,东莞塘厦,441900,2,武汉中转部,420100,61,1044021,46875,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
185,东莞塘厦,441900,2,武汉藏龙岛,420100,62,1044021,46875,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
186,东莞塘厦,441900,2,毕节金沙,520500,63,1170679,50975,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
187,东莞塘厦,441900,2,永州,431100,64,522683,23672,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
188,东莞塘厦,441900,2,江油重华镇,510700,65,1646964,71325,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
189,东莞塘厦,441900,2,沧州东光,130900,66,2029715,83640,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
190,东莞塘厦,441900,2,沧州孟村县,130900,67,2029715,83640,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
191,东莞塘厦,441900,2,沧州黄骅市,130900,68,2029715,83834,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
192,东莞塘厦,441900,2,沧衡转运中心,130900,69,2029715,83935,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
193,东莞塘厦,441900,2,泰州中转部,321200,70,1526045,61832,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
194,东莞塘厦,441900,2,洪泽,320800,71,1543503,62970,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
195,东莞塘厦,441900,2,济南中转部,370100,72,1847535,76506,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
196,东莞塘厦,441900,2,济宁中转部,370800,73,1710251,69630,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
197,东莞塘厦,441900,2,海港北港镇,130300,74,2401450,118833,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
198,东莞塘厦,441900,2,淮北濉溪县,340600,75,1500731,61762,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
199,东莞塘厦,441900,2,淮安中转,320800,76,1543503,62973,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
200,东莞塘厦,441900,2,深圳中心,440300,77,77397,4519,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
201,东莞塘厦,441900,2,深圳富民,440300,78,77397,4519,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
202,东莞塘厦,441900,2,温岭泽国镇,331000,79,1249059,54571,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
203,东莞塘厦,441900,2,温州中转部,330300,80,1133688,48928,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
204,东莞塘厦,441900,2,温州瓯海西部,330300,81,1133688,48928,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1210,兴义黄草二分部,522300,10,深圳中心,440300,77,1170477,48449,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1211,兴义黄草二分部,522300,10,深圳富民,440300,78,1170477,48449,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1212,兴义黄草二分部,522300,10,温岭泽国镇,331000,79,2038658,86572,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1213,兴义黄草二分部,522300,10,温州中转部,330300,80,2020503,85875,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1214,兴义黄草二分部,522300,10,温州瓯海西部,330300,81,2020503,85875,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1215,兴义黄草二分部,522300,10,漯河中转,411100,82,1625045,72261,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1216,兴义黄草二分部,522300,10,潍坊中转部,370700,83,2284273,99829,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1217,兴义黄草二分部,522300,10,潍坊昌邑,370700,84,2284273,99829,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1218,兴义黄草二分部,522300,10,潍坊青州,370700,85,2284273,99829,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1219,兴义黄草二分部,522300,10,濉溪铁佛镇,340600,86,1918725,83069,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1220,兴义黄草二分部,522300,10,焦作博爱,410800,87,1780047,78984,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1221,兴义黄草二分部,522300,10,瓯海巨溪南片,330300,88,2020503,86014,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1222,兴义黄草二分部,522300,10,甘孜康定县,513300,89,964234,40890,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1223,兴义黄草二分部,522300,10,白城,220800,90,3439290,149156,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1224,兴义黄草二分部,522300,10,盘锦中转,211100,91,2899746,124020,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1225,兴义黄草二分部,522300,10,石家庄,130100,92,2110787,90863,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1226,兴义黄草二分部,522300,10,福安,350900,93,1922523,81706,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1227,兴义黄草二分部,522300,10,福州中转,350100,94,1942406,80094,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1228,兴义黄草二分部,522300,10,秦皇岛,130300,95,2628127,112603,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1229,兴义黄草二分部,522300,10,绵阳江油,510700,96,922346,39232,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1230,兴义黄草二分部,522300,10,聊城东阿县,371500,97,2002033,87600,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1231,兴义黄草二分部,522300,10,舒城一部,341500,98,1651954,73354,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1232,兴义黄草二分部,522300,10,舒城,341500,99,1651954,73354,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1233,兴义黄草二分部,522300,10,舒城杭埠镇,341500,100,1651954,73354,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1234,兴义黄草二分部,522300,10,芜湖中转部,340200,101,1813223,79535,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1235,兴义黄草二分部,522300,10,苏州中转部,320500,102,2057713,88705,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1236,兴义黄草二分部,522300,10,荆州中转部,421000,103,1321345,63214,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1237,兴义黄草二分部,522300,10,莱芜,371200,104,2115308,93957,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1238,兴义黄草二分部,522300,10,菏泽曹县,371700,105,1843938,81067,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1239,兴义黄草二分部,522300,10,菏泽,371700,106,1843938,81067,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1240,兴义黄草二分部,522300,10,蚌埠中转部,340300,107,1820149,79839,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1241,兴义黄草二分部,522300,10,衡阳中转,430400,108,1027557,43237,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1242,兴义黄草二分部,522300,10,襄樊中转,420600,109,1450472,69158,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1243,兴义黄草二分部,522300,10,襄樊,420600,110,1450472,69158,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1244,兴义黄草二分部,522300,10,西安中转,610100,111,1426622,64472,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1245,兴义黄草二分部,522300,10,西峡县,411300,112,1458213,65687,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1246,兴义黄草二分部,522300,10,贵阳,522700,113,400228,18546,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1247,兴义黄草二分部,522300,10,赣榆县,320700,114,2166231,91500,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1248,兴义黄草二分部,522300,10,连云港,320700,115,2166231,91500,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1249,兴义黄草二分部,522300,10,邢邯转运中心,130500,116,1999539,86572,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1250,兴义黄草二分部,522300,10,邯郸峰峰矿区,130400,117,1940594,84902,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1251,兴义黄草二分部,522300,10,邵阳,430500,118,900299,38335,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1252,兴义黄草二分部,522300,10,郑州中转,410100,119,1710780,76096,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1253,兴义黄草二分部,522300,10,郑州管城三部,410100,120,1710780,76096,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1254,兴义黄草二分部,522300,10,郑州高新区,410100,121,1710780,76096,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1255,兴义黄草二分部,522300,10,郴州永兴县,431000,122,1053663,44452,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1256,兴义黄草二分部,522300,10,重庆江津,500100,123,676387,31090,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1257,兴义黄草二分部,522300,10,重庆,500100,124,676387,31090,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1258,兴义黄草二分部,522300,10,长春中转,220100,125,3311344,140799,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1259,兴义黄草二分部,522300,10,长沙中转部,430100,126,1094733,48722,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1260,兴义黄草二分部,522300,10,长治城南分部,140400,127,1869420,83545,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1261,兴义黄草二分部,522300,10,长治,140400,128,1869420,83545,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1262,兴义黄草二分部,522300,10,隆化县七家镇,130800,129,2616068,112571,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1263,兴义,522300,11,东莞中心,441900,1,1126034,47085,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1264,兴义,522300,11,东莞塘厦,441900,2,1126034,47085,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1265,兴义,522300,11,东莞虎门,441900,3,1126034,47082,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1266,兴义,522300,11,临海杜桥,331000,4,2038658,86451,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1267,兴义,522300,11,京南转运中心,130600,5,2235254,95376,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1268,兴义,522300,11,佛山中心,440600,6,1036909,43967,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1269,兴义,522300,11,六安,341500,7,1651954,73265,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1270,兴义,522300,11,六安独山,341500,8,1651954,73265,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1271,兴义,522300,11,兰州中转,620100,9,1608471,76099,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1272,兴义,522300,11,凯里榕江县,522600,12,471160,22171,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1273,兴义,522300,11,南京中转部,320100,13,1889364,83623,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1274,兴义,522300,11,南充中转站,511300,14,843958,35747,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1275,兴义,522300,11,南宫垂杨,130500,15,1999539,86607,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1276,兴义,522300,11,南昌中转部,360100,16,1435471,62162,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1277,兴义,522300,11,南海狮山,440600,17,1036909,43955,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1278,兴义,522300,11,南通中转部,320600,18,2115333,90889,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1279,兴义,522300,11,南阳中转,411300,19,1458213,65758,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1280,兴义,522300,11,南阳石桥镇,411300,20,1458213,65758,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1281,兴义,522300,11,台州中转部,331000,21,2038658,88145,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1282,兴义,522300,11,合肥中转部,340100,22,1725011,75788,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1283,兴义,522300,11,吉安遂川县,360800,23,1316772,55429,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1284,兴义,522300,11,吉林双辽,220300,24,3212105,137168,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1285,兴义,522300,11,吕梁临县,141100,25,1945915,90137,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1286,兴义,522300,11,启东,320600,26,2115333,90906,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1287,兴义,522300,11,周口太康县,411600,27,1681530,73080,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1288,兴义,522300,11,哈尔滨中转,230100,28,3637609,158279,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1289,兴义,522300,11,哈尔滨大成街,230100,29,3637609,158279,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1290,兴义,522300,11,唐山中心,130200,30,2472688,112857,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1291,兴义,522300,11,大丰,320900,31,2132191,91396,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1292,兴义,522300,11,大竹,511700,32,888840,40723,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1293,兴义,522300,11,天津中转部,120100,33,2360747,104083,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1294,兴义,522300,11,天津海泰分部,120100,34,2360747,104083,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1295,兴义,522300,11,天津静海,120100,35,2360747,104083,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1296,兴义,522300,11,太原中转,140100,36,1945328,89162,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1297,兴义,522300,11,宁武凤凰镇,140900,37,2025411,92240,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1298,兴义,522300,11,宝鸡,610300,38,1339091,61122,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1299,兴义,522300,11,宝鸡陈仓一部,610300,39,1339091,61122,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1300,兴义,522300,11,常熟中通快递直营十,320500,40,2057713,88652,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1301,兴义,522300,11,常熟,320500,41,2057713,88652,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1302,兴义,522300,11,广州中心,440100,42,1061552,44781,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1303,兴义,522300,11,广德,341800,43,1826315,79370,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1304,兴义,522300,11,开封半坡店乡,410200,44,1754094,77583,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1305,兴义,522300,11,开封县,410200,45,1754094,77583,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1306,兴义,522300,11,张家口万全县,130700,46,2495691,106758,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1307,兴义,522300,11,忻州宁武,140900,47,2025411,92231,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
1308,兴义,522300,11,恩施来凤县,422800,48,948810,50231,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
702,佛山中心,440600,6,济南中转部,370100,72,1845264,79832,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
703,佛山中心,440600,6,济宁中转部,370800,73,1717376,73315,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
704,佛山中心,440600,6,海港北港镇,130300,74,2396334,101075,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
705,佛山中心,440600,6,淮北濉溪县,340600,75,1507856,63475,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
706,佛山中心,440600,6,淮安中转,320800,76,1550628,65221,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
707,佛山中心,440600,6,深圳中心,440300,77,144582,8725,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
708,佛山中心,440600,6,深圳富民,440300,78,144582,8725,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
709,佛山中心,440600,6,温岭泽国镇,331000,79,1325060,57071,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
710,佛山中心,440600,6,温州中转部,330300,80,1209689,51669,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
711,佛山中心,440600,6,温州瓯海西部,330300,81,1209689,51669,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
712,佛山中心,440600,6,漯河中转,411100,82,1352990,58937,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
713,佛山中心,440600,6,潍坊中转部,370700,83,1952247,82370,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
714,佛山中心,440600,6,潍坊昌邑,370700,84,1952247,82370,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
715,佛山中心,440600,6,潍坊青州,370700,85,1952247,82378,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
716,佛山中心,440600,6,濉溪铁佛镇,340600,86,1507856,63537,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
717,佛山中心,440600,6,焦作博爱,410800,87,1578263,68367,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
718,佛山中心,440600,6,瓯海巨溪南片,330300,88,1209689,51675,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
719,佛山中心,440600,6,甘孜康定县,513300,89,1744798,74274,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
720,佛山中心,440600,6,白城,220800,90,3207975,137598,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
721,佛山中心,440600,6,盘锦中转,211100,91,2667953,112202,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
722,佛山中心,440600,6,石家庄,130100,92,1879472,80520,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
723,佛山中心,440600,6,福安,350900,93,987698,41215,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
724,佛山中心,440600,6,福州中转,350100,94,901243,37502,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
725,佛山中心,440600,6,秦皇岛,130300,95,2396334,101060,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
726,佛山中心,440600,6,绵阳江油,510700,96,1586408,69145,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
727,佛山中心,440600,6,聊城东阿县,371500,97,1762746,75645,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
728,佛山中心,440600,6,舒城一部,341500,98,1228450,52200,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
729,佛山中心,440600,6,舒城,341500,99,1228450,52200,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
730,佛山中心,440600,6,舒城杭埠镇,341500,100,1228450,52200,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
731,佛山中心,440600,6,芜湖中转部,340200,101,1287327,54704,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
732,佛山中心,440600,6,苏州中转部,320500,102,1426589,63145,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
733,佛山中心,440600,6,荆州中转部,421000,103,1209141,53909,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
734,佛山中心,440600,6,莱芜,371200,104,1842116,79497,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
735,佛山中心,440600,6,菏泽曹县,371700,105,1612145,69702,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
736,佛山中心,440600,6,菏泽,371700,106,1612145,69702,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
737,佛山中心,440600,6,蚌埠中转部,340300,107,1376171,58031,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
738,佛山中心,440600,6,衡阳中转,430400,108,545073,23806,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
739,佛山中心,440600,6,襄樊中转,420600,109,1338268,59765,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
740,佛山中心,440600,6,襄樊,420600,110,1338268,59765,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
741,佛山中心,440600,6,西安中转,610100,111,1717124,72715,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
742,佛山中心,440600,6,西峡县,411300,112,1344826,57120,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
743,佛山中心,440600,6,贵阳,522700,113,817443,34765,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
744,佛山中心,440600,6,赣榆县,320700,114,1682079,71058,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
745,佛山中心,440600,6,连云港,320700,115,1682079,71058,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
746,佛山中心,440600,6,邢邯转运中心,130500,116,1768224,76300,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
747,佛山中心,440600,6,邯郸峰峰矿区,130400,117,1709279,74434,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
748,佛山中心,440600,6,邵阳,430500,118,599444,24822,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
749,佛山中心,440600,6,郑州中转,410100,119,1494973,65152,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
750,佛山中心,440600,6,郑州管城三部,410100,120,1494973,65285,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
751,佛山中心,440600,6,郑州高新区,410100,121,1494973,65152,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
752,佛山中心,440600,6,郴州永兴县,431000,122,390687,18038,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
753,佛山中心,440600,6,重庆江津,500100,123,1291107,55220,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
754,佛山中心,440600,6,重庆,500100,124,1291107,55220,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
755,佛山中心,440600,6,长春中转,220100,125,3079551,128432,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
756,佛山中心,440600,6,长沙中转部,430100,126,692996,31178,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
757,佛山中心,440600,6,长治城南分部,140400,127,1708283,74549,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
758,佛山中心,440600,6,长治,140400,128,1708283,74549,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
759,佛山中心,440600,6,隆化县七家镇,130800,129,2384753,101649,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
760,六安,341500,7,东莞中心,441900,1,1220499,51567,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
761,六安,341500,7,东莞塘厦,441900,2,1220499,51582,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
762,六安,341500,7,东莞虎门,441900,3,1220499,51582,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
763,六安,341500,7,临海杜桥,331000,4,779404,33751,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
764,六安,341500,7,京南转运中心,130600,5,894506,35911,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
765,六安,341500,7,佛山中心,440600,6,1225666,52769,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
766,六安,341500,7,兰州中转,620100,9,1474398,66543,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
767,六安,341500,7,兴义黄草二分部,522300,10,1650022,75609,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
768,六安,341500,7,兴义,522300,11,1650022,75609,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
769,六安,341500,7,凯里榕江县,522600,12,1246982,56314,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
770,六安,341500,7,南京中转部,320100,13,261133,12920,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
771,六安,341500,7,南充中转站,511300,14,1220791,54015,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
772,六安,341500,7,南宫垂杨,130500,15,743613,30419,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
773,六安,341500,7,南昌中转部,360100,16,424656,19863,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
774,六安,341500,7,南海狮山,440600,17,1225666,52747,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
775,六安,341500,7,南通中转部,320600,18,487102,20570,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
776,六安,341500,7,南阳中转,411300,19,442630,19849,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
777,六安,341500,7,南阳石桥镇,411300,20,442630,19849,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
778,六安,341500,7,台州中转部,331000,21,779404,33711,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
779,六安,341500,7,合肥中转部,340100,22,96780,5273,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
780,六安,341500,7,吉安遂川县,360800,23,636982,27920,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
781,六安,341500,7,吉林双辽,220300,24,1778651,78984,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
782,六安,341500,7,吕梁临县,141100,25,1034016,44674,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
783,六安,341500,7,启东,320600,26,487102,20563,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
784,六安,341500,7,周口太康县,411600,27,325385,13875,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
785,六安,341500,7,哈尔滨中转,230100,28,2204155,99718,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
786,六安,341500,7,哈尔滨大成街,230100,29,2204155,99718,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
787,六安,341500,7,唐山中心,130200,30,1053384,48815,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
788,六安,341500,7,大丰,320900,31,503960,21035,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
789,六安,341500,7,大竹,511700,32,1061051,47580,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
790,六安,341500,7,天津中转部,120100,33,941443,41511,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
791,六安,341500,7,天津海泰分部,120100,34,941443,41511,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
792,六安,341500,7,天津静海,120100,35,941443,41511,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
793,六安,341500,7,太原中转,140100,36,946949,40111,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
794,六安,341500,7,宁武凤凰镇,140900,37,1030160,43730,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
795,六安,341500,7,宝鸡,610300,38,1025007,43166,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
796,六安,341500,7,宝鸡陈仓一部,610300,39,1025007,43166,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
797,六安,341500,7,常熟中通快递直营十,320500,40,466324,20628,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
798,六安,341500,7,常熟,320500,41,466324,20628,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
799,六安,341500,7,广州中心,440100,42,1202137,51496,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
800,六安,341500,7,广德,341800,43,292870,13531,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
801,六安,341500,7,开封半坡店乡,410200,44,466335,19552,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
802,六安,341500,7,开封县,410200,45,466335,19552,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
803,六安,341500,7,张家口万全县,130700,46,1195274,49306,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
804,六安,341500,7,忻州宁武,140900,47,1030160,43730,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
805,六安,341500,7,恩施来凤县,422800,48,970346,50429,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
806,六安,341500,7,成都中转,510100,49,1436280,62653,1,2020-02-02 18:51:39,2020-02-02 18:51:39,
